ts,bus_voltage,shunt_voltage,load_voltage,current,power
230823182725,2.62,4.66,2.62,46.30,122.00
230823182725,2.61,4.73,2.62,46.90,122.00
230823182725,2.62,4.43,2.62,46.00,122.00
230823182725,2.61,4.30,2.62,44.40,114.00
230823182726,2.62,4.50,2.62,46.00,122.00
230823182726,2.62,4.07,2.62,40.20,108.00
230823182726,2.62,4.08,2.62,39.30,102.00
230823182726,2.62,4.42,2.62,44.00,112.00
230823182726,2.62,4.67,2.62,49.00,128.00
230823182726,2.62,4.62,2.62,47.20,124.00
230823182726,2.61,4.73,2.62,47.90,124.00
230823182727,2.61,4.59,2.62,46.70,122.00
230823182727,2.62,4.18,2.62,41.30,108.00
230823182727,2.62,4.03,2.62,39.80,104.00
230823182727,2.62,4.57,2.62,45.40,114.00
230823182727,2.61,4.49,2.62,45.40,118.00
230823182727,2.62,4.34,2.62,46.10,122.00
230823182727,2.62,4.63,2.62,47.90,124.00
230823182727,2.61,4.40,2.62,46.10,122.00
230823182728,2.62,4.36,2.62,44.10,114.00
230823182728,2.62,4.35,2.62,43.40,114.00
230823182728,2.62,3.94,2.62,40.00,104.00
230823182728,2.62,4.31,2.62,41.30,108.00
230823182728,2.62,4.74,2.62,45.70,118.00
230823182728,2.61,4.65,2.62,46.90,122.00
230823182728,2.62,4.37,2.62,44.90,118.00
230823182729,2.62,4.52,2.62,45.70,118.00
230823182729,2.62,4.41,2.62,42.10,112.00
230823182729,2.62,4.14,2.62,42.30,112.00
230823182729,2.62,4.63,2.62,46.10,122.00
230823182729,2.61,4.89,2.62,49.10,128.00
230823182729,2.61,4.67,2.62,48.20,128.00
230823182729,2.62,4.76,2.62,47.60,124.00
230823182730,2.62,4.67,2.62,46.70,122.00
230823182730,2.61,4.26,2.62,43.80,114.00
230823182730,2.62,4.73,2.62,48.70,122.00
230823182730,2.62,4.88,2.62,49.50,128.00
230823182730,2.62,4.53,2.62,46.30,124.00
230823182730,2.62,4.16,2.62,42.80,112.00
230823182730,2.61,4.46,2.62,46.40,122.00
230823182730,2.62,4.44,2.62,43.00,112.00
230823182731,2.61,4.40,2.62,45.10,118.00
230823182731,2.62,4.69,2.62,46.40,122.00
230823182731,2.62,4.52,2.62,45.90,122.00
230823182731,2.62,4.47,2.62,46.80,122.00
230823182731,2.62,4.55,2.62,45.30,118.00
230823182731,2.61,4.33,2.62,43.10,112.00
230823182731,2.61,4.68,2.62,43.40,114.00
230823182732,2.62,4.78,2.62,49.00,122.00
230823182732,2.61,4.74,2.62,47.20,124.00
230823182732,2.62,4.43,2.62,46.00,122.00
230823182732,2.62,4.65,2.62,46.60,122.00
230823182732,2.62,4.49,2.62,45.90,122.00
230823182732,2.62,4.12,2.62,42.30,112.00
230823182732,2.62,4.40,2.62,41.10,108.00
230823182733,2.61,4.72,2.62,44.90,118.00
230823182733,2.62,4.52,2.62,46.70,122.00
230823182733,2.62,4.42,2.62,44.70,118.00
230823182733,2.62,4.66,2.62,46.10,122.00
230823182733,2.62,4.42,2.62,43.90,114.00
230823182733,2.62,4.35,2.62,41.90,108.00
230823182733,2.62,4.53,2.62,44.80,118.00
230823182733,2.62,4.61,2.62,46.10,122.00
230823182734,2.62,4.66,2.62,43.30,124.00
230823182734,2.61,4.61,2.62,45.20,124.00
230823182734,2.62,4.13,2.62,42.50,112.00
230823182734,2.62,4.30,2.62,43.50,112.00
230823182734,2.62,4.60,2.62,45.40,118.00
230823182734,2.62,4.21,2.62,41.10,122.00
230823182734,2.61,4.22,2.62,43.50,114.00
230823182735,2.62,4.77,2.62,47.50,124.00
230823182735,2.61,4.74,2.62,45.00,118.00
230823182735,2.61,4.49,2.62,47.50,124.00
230823182735,2.62,4.70,2.62,47.40,124.00
230823182735,2.62,4.74,2.62,47.30,128.00
230823182735,2.62,4.41,2.62,42.00,112.00
230823182735,2.62,4.60,2.62,44.40,108.00
230823182736,2.62,4.70,2.62,46.50,122.00
230823182736,2.62,4.51,2.62,47.60,124.00
230823182736,2.62,4.38,2.62,44.90,114.00
230823182736,2.62,4.48,2.62,45.60,118.00
230823182736,2.61,4.50,2.62,41.70,108.00
230823182736,2.62,4.60,2.62,41.40,108.00
230823182736,2.61,4.70,2.62,46.80,122.00
230823182736,2.62,4.28,2.62,44.80,118.00
230823182737,2.62,4.17,2.62,42.20,112.00
230823182737,2.62,4.55,2.62,44.80,118.00
230823182737,2.62,4.51,2.62,41.00,114.00
230823182737,2.62,4.68,2.62,46.70,124.00
230823182737,2.62,4.72,2.62,47.20,124.00
230823182737,2.62,4.20,2.62,44.00,114.00
230823182737,2.62,4.02,2.62,41.40,112.00
230823182738,2.61,4.32,2.62,44.20,114.00
230823182738,2.62,4.35,2.62,44.80,118.00
230823182738,2.62,4.36,2.62,42.70,112.00
230823182738,2.62,4.46,2.62,45.30,118.00
230823182738,2.62,4.64,2.62,47.00,124.00
230823182738,2.62,4.63,2.62,42.70,112.00
230823182738,2.62,4.60,2.62,47.50,124.00
230823182739,2.61,4.66,2.62,46.10,122.00
230823182739,2.62,4.24,2.62,43.10,114.00
230823182739,2.61,4.24,2.62,43.80,114.00
230823182739,2.62,4.59,2.62,45.00,118.00
230823182739,2.62,4.23,2.62,42.70,112.00
230823182739,2.62,4.49,2.62,45.60,118.00
230823182739,2.62,4.68,2.62,46.90,122.00
230823182739,2.62,4.35,2.62,45.30,118.00
230823182740,2.62,4.17,2.62,43.80,112.00
230823182740,2.61,4.40,2.62,44.80,118.00
230823182740,2.61,4.47,2.62,41.30,108.00
230823182740,2.62,4.49,2.62,46.40,114.00
230823182740,2.62,4.69,2.62,46.70,122.00
230823182740,2.62,4.37,2.62,45.60,118.00
230823182740,2.62,4.30,2.62,44.40,112.00
230823182741,2.62,4.57,2.62,45.50,118.00
230823182741,2.62,4.47,2.62,44.00,114.00
230823182741,2.62,4.22,2.62,42.80,112.00
230823182741,2.62,4.81,2.62,47.00,122.00
230823182741,2.61,4.81,2.62,48.10,124.00
230823182741,2.62,4.38,2.62,44.40,118.00
230823182741,2.61,4.21,2.62,41.40,112.00
230823182742,2.62,4.46,2.62,45.70,118.00
230823182742,2.62,4.38,2.62,41.90,118.00
230823182742,2.62,4.67,2.62,47.40,118.00
230823182742,2.62,4.71,2.62,48.20,122.00
230823182742,2.62,4.54,2.62,48.80,128.00
230823182742,2.62,4.57,2.62,46.80,122.00
230823182742,2.62,4.50,2.62,45.40,118.00
230823182742,2.62,4.70,2.62,41.50,108.00
230823182743,2.62,4.52,2.62,43.70,108.00
230823182743,2.62,4.76,2.62,44.20,122.00
230823182743,2.62,4.51,2.62,46.90,122.00
230823182743,2.62,4.39,2.62,46.10,122.00
230823182743,2.62,4.54,2.62,47.50,122.00
230823182743,2.62,4.54,2.62,43.30,114.00
230823182743,2.62,4.70,2.62,46.00,122.00
230823182744,2.62,4.70,2.62,47.40,124.00
230823182744,2.61,4.79,2.62,46.50,122.00
230823182744,2.62,4.34,2.62,45.00,118.00
230823182744,2.62,4.49,2.62,47.30,124.00
230823182744,2.62,4.59,2.62,46.00,122.00
230823182744,2.62,4.18,2.62,43.10,112.00
230823182744,2.62,4.56,2.62,47.70,124.00
230823182745,2.62,4.56,2.62,47.10,124.00
230823182745,2.62,4.55,2.62,44.20,114.00
230823182745,2.62,4.27,2.62,42.30,112.00
230823182745,2.62,4.57,2.62,45.40,118.00
230823182745,2.62,4.56,2.62,46.80,122.00
230823182745,2.62,4.63,2.62,47.30,124.00
230823182745,2.62,4.69,2.62,47.30,124.00
230823182745,2.62,4.58,2.62,47.30,124.00
230823182746,2.62,4.16,2.62,44.00,114.00
230823182746,2.62,4.61,2.62,44.70,118.00
230823182746,2.62,4.42,2.62,47.40,112.00
230823182746,2.62,4.68,2.62,48.90,128.00
230823182746,2.62,4.67,2.62,47.00,122.00
230823182746,2.61,4.24,2.62,44.00,114.00
230823182746,2.62,4.33,2.62,42.40,112.00
230823182747,2.62,4.61,2.62,46.30,118.00
230823182747,2.61,4.59,2.62,45.70,118.00
230823182747,2.62,4.71,2.62,42.80,112.00
230823182747,2.61,4.70,2.62,46.70,122.00
230823182747,2.62,4.62,2.62,47.00,122.00
230823182747,2.62,4.31,2.62,44.10,118.00
230823182747,2.61,4.11,2.62,41.80,112.00
230823182748,2.62,4.41,2.62,44.90,114.00
230823182748,2.62,4.55,2.62,42.80,112.00
230823182748,2.62,4.53,2.62,42.60,112.00
230823182748,2.62,4.42,2.62,45.30,118.00
230823182748,2.61,4.31,2.62,40.90,108.00
230823182748,2.62,4.40,2.62,41.40,108.00
230823182748,2.61,4.63,2.62,43.70,114.00
230823182748,2.62,4.65,2.62,43.80,114.00
230823182749,2.62,4.09,2.62,43.60,114.00
230823182749,2.62,4.26,2.62,43.20,112.00
230823182749,2.61,4.44,2.62,41.80,108.00
230823182749,2.62,4.52,2.62,41.20,108.00
230823182749,2.61,4.63,2.62,46.80,122.00
230823182749,2.61,4.49,2.62,45.00,118.00
230823182749,2.62,4.10,2.62,41.00,108.00
230823182750,2.62,4.76,2.62,48.00,124.00
230823182750,2.62,4.56,2.62,46.70,122.00
230823182750,2.62,4.36,2.62,47.20,124.00
230823182750,2.62,4.70,2.62,47.10,124.00
230823182750,2.61,4.51,2.62,45.70,118.00
230823182750,2.61,4.11,2.62,44.40,114.00
230823182750,2.62,4.33,2.62,40.80,108.00
230823182751,2.61,4.75,2.62,43.50,114.00
230823182751,2.62,4.73,2.62,42.70,112.00
230823182751,2.62,4.52,2.62,46.70,122.00
230823182751,2.62,4.59,2.62,46.00,122.00
230823182751,2.62,4.77,2.62,46.30,122.00
230823182751,2.62,4.54,2.62,45.60,122.00
230823182751,2.62,4.55,2.62,46.00,124.00
230823182751,2.62,4.61,2.62,41.80,112.00
230823182752,2.61,4.55,2.62,47.20,124.00
230823182752,2.62,4.87,2.62,48.00,124.00
230823182752,2.62,4.82,2.62,49.70,132.00
230823182752,2.62,4.41,2.62,43.50,118.00
230823182752,2.62,4.28,2.62,43.80,114.00
230823182752,2.62,4.53,2.62,45.30,118.00
230823182752,2.62,4.26,2.62,43.60,114.00
230823182753,2.62,4.74,2.62,45.70,118.00
230823182753,2.62,4.64,2.62,46.50,122.00
230823182753,2.61,4.32,2.62,43.90,114.00
230823182753,2.62,4.63,2.62,45.10,118.00
230823182753,2.61,4.64,2.62,45.30,118.00
230823182753,2.61,4.65,2.62,43.20,112.00
230823182753,2.61,4.58,2.62,46.60,114.00
230823182754,2.62,4.68,2.62,47.10,124.00
230823182754,2.62,4.23,2.62,43.20,114.00
230823182754,2.62,4.12,2.62,43.20,112.00
230823182754,2.62,4.43,2.62,44.30,114.00
230823182754,2.62,4.44,2.62,41.90,108.00
230823182754,2.61,4.62,2.62,46.70,124.00
230823182754,2.62,4.85,2.62,47.80,124.00
230823182754,2.62,4.52,2.62,43.90,114.00
230823182755,2.62,4.36,2.62,42.30,112.00
230823182755,2.61,4.51,2.62,46.50,118.00
230823182755,2.61,4.76,2.62,43.80,114.00
230823182755,2.62,4.60,2.62,45.40,118.00
230823182755,2.62,4.63,2.62,45.70,122.00
230823182755,2.62,4.57,2.62,45.30,122.00
230823182755,2.61,4.15,2.62,42.30,112.00
230823182756,2.62,4.56,2.62,45.80,122.00
230823182756,2.61,4.74,2.62,45.40,118.00
230823182756,2.62,4.71,2.62,44.40,114.00
230823182756,2.61,4.75,2.62,45.80,122.00
230823182756,2.62,4.57,2.62,45.60,118.00
230823182756,2.62,4.18,2.62,43.20,112.00
230823182756,2.62,4.16,2.62,41.30,108.00
230823182757,2.61,4.64,2.62,45.30,118.00
230823182757,2.61,4.57,2.62,42.60,118.00
230823182757,2.61,4.35,2.62,42.90,112.00
230823182757,2.62,4.50,2.62,46.00,122.00
230823182757,2.62,4.34,2.62,43.30,114.00
230823182757,2.62,4.47,2.62,43.30,124.00
230823182757,2.62,4.92,2.62,49.00,128.00
230823182757,2.62,4.71,2.62,45.00,128.00
230823182758,2.62,4.21,2.62,43.20,112.00
230823182758,2.62,4.49,2.62,46.00,112.00
230823182758,2.61,4.74,2.62,45.70,118.00
230823182758,2.62,4.88,2.62,43.60,114.00
230823182758,2.61,4.64,2.62,46.90,122.00
230823182758,2.62,4.12,2.62,47.70,114.00
230823182758,2.62,3.97,2.62,39.10,102.00
230823182759,2.62,4.57,2.62,45.80,122.00
230823182759,2.61,4.43,2.62,45.40,118.00
230823182759,2.62,4.22,2.62,43.60,114.00
230823182759,2.62,4.38,2.62,44.20,114.00
230823182759,2.62,4.48,2.62,44.90,122.00
230823182759,2.62,4.64,2.62,43.60,114.00
230823182759,2.62,4.19,2.62,45.00,118.00
230823182800,2.62,4.44,2.62,45.20,118.00
230823182800,2.62,4.04,2.62,41.30,108.00
230823182800,2.62,3.91,2.62,39.00,102.00
230823182800,2.61,4.40,2.62,44.70,118.00
230823182800,2.62,4.32,2.62,45.10,118.00
230823182800,2.62,4.32,2.62,45.00,118.00
230823182800,2.61,4.55,2.62,46.20,122.00
230823182800,2.62,4.46,2.62,45.90,122.00
230823182801,2.62,4.26,2.62,43.40,114.00
230823182801,2.61,4.41,2.62,43.90,114.00
230823182801,2.62,4.27,2.62,39.60,104.00
230823182801,2.62,4.46,2.62,45.90,122.00
230823182801,2.61,4.73,2.62,47.30,124.00
230823182801,2.62,4.45,2.62,43.90,118.00
230823182801,2.62,4.17,2.62,42.70,112.00
230823182802,2.62,4.34,2.62,43.60,118.00
230823182802,2.62,4.43,2.62,45.70,118.00
230823182802,2.61,4.55,2.62,43.10,114.00
230823182802,2.62,4.50,2.62,45.00,122.00
230823182802,2.62,4.79,2.62,47.60,124.00
230823182802,2.62,4.60,2.62,48.00,124.00
230823182802,2.62,4.50,2.62,46.60,122.00
230823182803,2.62,4.49,2.62,45.10,118.00
230823182803,2.61,4.12,2.62,42.10,112.00
230823182803,2.61,4.18,2.62,42.40,112.00
230823182803,2.62,4.62,2.62,45.90,122.00
230823182803,2.61,4.58,2.62,44.20,114.00
230823182803,2.62,4.26,2.62,43.00,112.00
230823182803,2.62,4.28,2.62,43.30,118.00
230823182803,2.62,4.17,2.62,41.90,108.00
230823182804,2.62,4.50,2.62,43.40,114.00
230823182804,2.62,4.59,2.62,45.50,118.00
230823182804,2.61,4.66,2.62,43.80,114.00
230823182804,2.62,4.44,2.62,47.10,124.00
230823182804,2.62,4.59,2.62,46.80,122.00
230823182804,2.62,4.40,2.62,44.40,114.00
230823182804,2.61,4.30,2.62,43.20,112.00
230823182805,2.62,4.79,2.62,47.70,124.00
230823182805,2.62,4.69,2.62,46.00,122.00
230823182805,2.61,4.61,2.62,43.20,112.00
230823182805,2.61,4.63,2.62,47.40,124.00
230823182805,2.62,4.74,2.62,48.00,122.00
230823182805,2.61,4.09,2.62,41.70,108.00
230823182805,2.62,4.11,2.62,41.60,108.00
230823182806,2.62,4.48,2.62,44.80,122.00
230823182806,2.62,4.40,2.62,45.30,118.00
230823182806,2.61,4.67,2.62,47.20,124.00
230823182806,2.62,4.68,2.62,45.60,118.00
230823182806,2.62,4.54,2.62,46.40,122.00
230823182806,2.62,4.33,2.62,43.70,118.00
230823182806,2.62,4.48,2.62,47.50,118.00
230823182806,2.61,4.39,2.62,43.30,114.00
230823182807,2.62,4.52,2.62,41.10,108.00
230823182807,2.62,4.62,2.62,45.40,118.00
230823182807,2.61,4.67,2.62,48.10,124.00
230823182807,2.62,4.57,2.62,44.70,122.00
230823182807,2.62,4.44,2.62,44.30,114.00
230823182807,2.61,4.48,2.62,45.50,118.00
230823182807,2.62,4.07,2.62,41.20,108.00
230823182808,2.62,4.49,2.62,43.50,114.00
230823182808,2.61,4.48,2.62,45.00,118.00
230823182808,2.62,4.41,2.62,45.40,112.00
230823182808,2.62,4.79,2.62,47.90,124.00
230823182808,2.62,4.84,2.62,48.60,128.00
230823182808,2.62,4.35,2.62,45.30,118.00
230823182808,2.62,4.30,2.62,45.50,114.00
230823182809,2.61,4.51,2.62,44.70,118.00
230823182809,2.61,4.72,2.62,45.80,122.00
230823182809,2.61,4.32,2.62,44.10,114.00
230823182809,2.62,4.53,2.62,45.10,118.00
230823182809,2.61,4.17,2.62,43.60,114.00
230823182809,2.62,4.54,2.62,43.70,114.00
230823182809,2.62,4.68,2.62,46.00,122.00
230823182809,2.62,4.35,2.62,44.10,114.00
230823182810,2.62,4.15,2.62,42.60,112.00
230823182810,2.62,4.67,2.62,43.60,118.00
230823182810,2.62,4.71,2.62,45.30,118.00
230823182810,2.62,4.67,2.62,45.00,118.00
230823182810,2.62,4.37,2.62,44.90,118.00
230823182810,2.62,4.52,2.62,45.20,118.00
230823182810,2.62,4.31,2.62,41.70,108.00
230823182811,2.61,4.65,2.62,45.10,108.00
230823182811,2.62,4.66,2.62,47.30,124.00
230823182811,2.62,4.58,2.62,45.80,122.00
230823182811,2.62,4.44,2.62,44.60,118.00
230823182811,2.62,4.49,2.62,45.20,118.00
230823182811,2.62,4.56,2.62,43.20,114.00
230823182811,2.62,4.38,2.62,45.70,118.00
230823182812,2.62,4.68,2.62,46.70,124.00
230823182812,2.61,4.37,2.62,45.40,118.00
230823182812,2.62,4.18,2.62,42.70,114.00
230823182812,2.62,4.56,2.62,44.30,114.00
230823182812,2.62,4.19,2.62,42.30,112.00
230823182812,2.62,4.21,2.62,42.40,114.00
230823182812,2.62,4.75,2.62,45.30,118.00
230823182812,2.61,4.34,2.62,47.10,124.00
230823182813,2.62,4.37,2.62,45.20,118.00
230823182813,2.62,4.54,2.62,46.10,122.00
230823182813,2.62,4.11,2.62,48.20,114.00
230823182813,2.62,4.37,2.62,41.90,108.00
230823182813,2.62,4.57,2.62,47.50,124.00
230823182813,2.61,4.64,2.62,46.10,122.00
230823182813,2.62,4.21,2.62,42.90,112.00
230823182814,2.61,4.51,2.62,44.00,114.00
230823182814,2.61,4.64,2.62,45.10,114.00
230823182814,2.61,4.38,2.62,41.80,108.00
230823182814,2.62,4.79,2.62,47.70,124.00
230823182814,2.62,4.82,2.62,48.90,128.00
230823182814,2.62,4.44,2.62,44.50,118.00
230823182814,2.62,4.02,2.62,42.80,112.00
230823182815,2.62,4.51,2.62,44.90,122.00
230823182815,2.62,4.09,2.62,42.60,118.00
230823182815,2.62,4.68,2.62,46.50,122.00
230823182815,2.61,4.62,2.62,46.40,124.00
230823182815,2.62,4.45,2.62,46.40,122.00
230823182815,2.61,4.30,2.62,44.60,118.00
230823182815,2.62,4.51,2.62,45.40,124.00
230823182816,2.62,4.23,2.62,42.00,112.00
230823182816,2.62,4.67,2.62,41.20,108.00
230823182816,2.62,4.72,2.62,45.40,118.00
230823182816,2.62,4.65,2.62,48.40,128.00
230823182816,2.61,4.56,2.62,46.20,122.00
230823182816,2.61,4.57,2.62,46.00,122.00
230823182816,2.62,4.44,2.62,45.10,118.00
230823182816,2.62,4.44,2.62,41.70,108.00
230823182817,2.62,4.44,2.62,47.30,112.00
230823182817,2.61,4.71,2.62,47.50,124.00
230823182817,2.61,4.43,2.62,45.80,114.00
230823182817,2.62,4.64,2.62,46.50,124.00
230823182817,2.62,4.53,2.62,45.60,122.00
230823182817,2.62,4.11,2.62,43.10,112.00
230823182817,2.62,4.29,2.62,45.30,118.00
230823182818,2.62,4.71,2.62,46.50,122.00
230823182818,2.62,4.47,2.62,43.80,114.00
230823182818,2.62,4.34,2.62,44.40,114.00
230823182818,2.61,4.48,2.62,45.90,122.00
230823182818,2.62,4.39,2.62,47.40,112.00
230823182818,2.61,4.72,2.62,45.70,118.00
230823182818,2.62,4.90,2.62,46.70,124.00
230823182818,2.62,4.41,2.62,45.30,122.00
230823182819,2.62,4.23,2.62,43.00,112.00
230823182819,2.62,4.56,2.62,46.00,122.00
230823182819,2.62,4.47,2.62,47.00,118.00
230823182819,2.62,4.47,2.62,43.60,114.00
230823182819,2.62,4.80,2.62,42.00,108.00
230823182819,2.62,4.69,2.63,47.30,124.00
230823182819,2.62,4.33,2.62,46.20,122.00
230823182820,2.61,4.29,2.62,44.30,114.00
230823182820,2.61,4.31,2.62,43.30,114.00
230823182820,2.62,4.21,2.62,41.00,102.00
230823182820,2.62,4.39,2.62,46.50,122.00
230823182820,2.62,4.75,2.62,45.50,118.00
230823182820,2.62,4.54,2.62,44.90,118.00
230823182820,2.62,4.27,2.62,44.40,114.00
230823182821,2.62,4.28,2.62,43.90,114.00
230823182821,2.62,4.01,2.62,40.20,104.00
230823182821,2.61,3.95,2.62,45.10,118.00
230823182821,2.62,4.51,2.62,43.20,112.00
230823182821,2.62,4.35,2.62,47.10,124.00
230823182821,2.62,4.27,2.62,44.80,118.00
230823182821,2.62,4.49,2.62,44.90,122.00
230823182822,2.61,4.21,2.62,43.50,114.00
230823182822,2.62,4.48,2.62,41.50,108.00
230823182822,2.62,4.53,2.62,45.90,114.00
230823182822,2.62,4.56,2.62,46.40,122.00
230823182822,2.62,4.43,2.62,45.70,118.00
230823182822,2.62,4.32,2.62,45.40,118.00
230823182822,2.61,4.54,2.62,46.60,122.00
230823182822,2.62,4.24,2.62,41.00,108.00
230823182823,2.61,4.51,2.62,42.30,112.00
230823182823,2.61,4.71,2.62,47.00,124.00
230823182823,2.62,4.51,2.62,45.10,118.00
230823182823,2.62,4.72,2.62,47.60,124.00
230823182823,2.62,4.51,2.62,45.60,118.00
230823182823,2.62,4.45,2.62,41.40,108.00
230823182823,2.62,4.57,2.62,41.60,108.00
230823182824,2.61,4.69,2.62,46.80,122.00
230823182824,2.62,4.55,2.62,46.90,122.00
230823182824,2.61,4.46,2.62,45.20,118.00
230823182824,2.62,4.48,2.62,46.00,122.00
230823182824,2.62,4.35,2.62,41.40,108.00
230823182824,2.62,4.30,2.62,43.80,108.00
230823182824,2.62,4.66,2.62,45.20,118.00
230823182825,2.62,4.41,2.62,45.80,122.00
230823182825,2.62,4.73,2.63,45.10,118.00
230823182825,2.62,4.47,2.62,45.20,118.00
230823182825,2.62,4.75,2.62,47.90,124.00
230823182825,2.62,4.51,2.62,47.00,124.00
230823182825,2.61,4.24,2.62,43.40,114.00
230823182825,2.62,4.52,2.62,45.70,122.00
230823182825,2.62,4.12,2.62,42.30,112.00
230823182826,2.62,4.39,2.62,41.50,112.00
230823182826,2.62,4.64,2.62,45.30,118.00
230823182826,2.62,4.64,2.62,46.50,122.00
230823182826,2.62,4.57,2.62,47.00,124.00
230823182826,2.62,4.57,2.62,46.70,122.00
230823182826,2.62,4.45,2.62,41.80,108.00
230823182826,2.61,4.29,2.62,45.80,112.00
230823182827,2.61,4.70,2.62,47.50,124.00
230823182827,2.62,4.27,2.62,44.40,114.00
230823182827,2.62,4.23,2.62,41.10,112.00
230823182827,2.62,4.64,2.62,45.20,118.00
230823182827,2.61,4.47,2.62,43.50,114.00
230823182827,2.62,4.58,2.62,46.80,122.00
230823182827,2.62,4.58,2.62,46.70,124.00
230823182828,2.62,4.45,2.62,45.10,118.00
230823182828,2.62,4.19,2.62,43.50,114.00
230823182828,2.62,4.66,2.62,46.80,112.00
230823182828,2.61,4.76,2.62,45.40,118.00
230823182828,2.62,4.43,2.62,45.80,122.00
230823182828,2.62,4.43,2.62,43.20,112.00
230823182828,2.61,4.75,2.62,49.40,122.00
230823182828,2.62,4.71,2.62,48.70,122.00
230823182829,2.62,4.44,2.62,46.20,122.00
230823182829,2.62,4.81,2.62,48.20,124.00
230823182829,2.62,4.34,2.62,44.60,118.00
230823182829,2.62,4.80,2.62,47.40,124.00
230823182829,2.62,4.79,2.62,44.90,118.00
230823182829,2.62,4.79,2.62,49.40,114.00
230823182829,2.62,4.40,2.62,44.20,118.00
230823182830,2.62,4.42,2.62,45.00,118.00
230823182830,2.62,4.09,2.62,41.00,108.00
230823182830,2.62,4.42,2.62,43.00,112.00
230823182830,2.62,4.74,2.62,44.30,114.00
230823182830,2.62,4.66,2.62,47.80,118.00
230823182830,2.62,4.44,2.62,45.80,122.00
230823182830,2.62,4.66,2.62,48.00,124.00
230823182831,2.62,4.06,2.62,43.50,114.00
230823182831,2.62,4.57,2.62,46.60,118.00
230823182831,2.61,4.66,2.62,47.10,124.00
230823182831,2.62,4.61,2.62,47.60,124.00
230823182831,2.61,4.54,2.62,48.50,128.00
230823182831,2.62,4.43,2.62,44.20,114.00
230823182831,2.62,4.32,2.62,45.50,118.00
230823182831,2.62,4.24,2.62,42.50,108.00
230823182832,2.62,4.00,2.62,43.60,112.00
230823182832,2.62,4.74,2.62,45.60,118.00
230823182832,2.62,4.30,2.62,43.50,118.00
230823182832,2.62,4.77,2.62,46.10,122.00
230823182832,2.62,4.47,2.62,44.90,118.00
230823182832,2.62,4.07,2.62,41.80,108.00
230823182832,2.61,4.38,2.62,40.50,104.00
230823182833,2.61,4.70,2.62,44.40,114.00
230823182833,2.62,4.21,2.62,45.40,112.00
230823182833,2.62,4.48,2.62,46.00,122.00
230823182833,2.62,4.36,2.62,44.40,118.00
230823182833,2.62,4.08,2.62,43.30,114.00
230823182833,2.62,4.35,2.62,42.00,112.00
230823182833,2.62,4.74,2.62,47.00,122.00
230823182834,2.61,4.54,2.62,44.80,122.00
230823182834,2.61,4.43,2.62,44.30,114.00
230823182834,2.62,4.55,2.62,46.10,122.00
230823182834,2.62,4.56,2.62,45.60,122.00
230823182834,2.61,4.29,2.62,42.40,118.00
230823182834,2.62,4.65,2.62,42.30,112.00
230823182834,2.61,4.66,2.62,47.10,124.00
230823182834,2.62,4.32,2.62,44.20,118.00
230823182835,2.62,4.16,2.62,41.80,108.00
230823182835,2.62,4.52,2.62,44.80,122.00
230823182835,2.62,4.64,2.62,45.60,118.00
230823182835,2.62,4.68,2.62,48.50,128.00
230823182835,2.61,4.62,2.62,46.00,122.00
230823182835,2.62,4.25,2.62,44.30,114.00
230823182835,2.61,4.24,2.62,43.40,114.00
230823182836,2.62,4.42,2.62,44.50,118.00
230823182836,2.61,4.38,2.62,41.30,112.00
230823182836,2.62,4.74,2.62,43.20,112.00
230823182836,2.62,4.73,2.62,47.00,124.00
230823182836,2.62,4.74,2.62,44.60,118.00
230823182836,2.61,4.46,2.62,43.30,114.00
230823182836,2.62,4.49,2.62,45.20,118.00
230823182837,2.61,4.66,2.62,44.00,114.00
230823182837,2.61,4.51,2.62,41.80,108.00
230823182837,2.62,4.71,2.62,47.20,124.00
230823182837,2.62,4.67,2.62,46.70,122.00
230823182837,2.61,4.53,2.62,47.10,124.00
230823182837,2.62,4.25,2.62,43.50,114.00
230823182837,2.62,4.44,2.62,45.00,118.00
230823182837,2.62,4.40,2.62,42.80,108.00
230823182838,2.62,4.28,2.62,45.00,118.00
230823182838,2.61,4.70,2.62,46.10,122.00
230823182838,2.62,4.34,2.62,44.20,118.00
230823182838,2.62,4.81,2.62,45.10,118.00
230823182838,2.62,4.68,2.62,47.10,124.00
230823182838,2.61,4.36,2.62,45.20,118.00
230823182838,2.62,4.37,2.62,47.80,124.00
230823182839,2.61,4.86,2.62,48.20,124.00
